INFO 2025-05-24 10:35:32,680 autoreload Watching for file changes with StatReloader
DEBUG 2025-05-24 10:35:49,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\crashhandler.py first seen with mtime 1741659348.791181
DEBUG 2025-05-24 10:35:49,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\key_binding\bindings\auto_suggest.py first seen with mtime 1741659341.1321325
DEBUG 2025-05-24 10:35:49,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\mysql\creation.py first seen with mtime 1741965428.337325
DEBUG 2025-05-24 10:35:49,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\pygments\lexer.py first seen with mtime 1741659339.286966
DEBUG 2025-05-24 10:35:49,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\_pyrepl\__init__.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\zoneinfo\__init__.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\api\completion_cache.py first seen with mtime 1741659346.4943593
DEBUG 2025-05-24 10:35:49,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\shlex.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\utils\terminal.py first seen with mtime 1741659348.8692977
DEBUG 2025-05-24 10:35:49,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\mixins.py first seen with mtime 1741659043.40719
DEBUG 2025-05-24 10:35:49,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\dotenv\__init__.py first seen with mtime 1747823738.098945
DEBUG 2025-05-24 10:35:49,715 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\checks\caches.py first seen with mtime 1741965428.222962
DEBUG 2025-05-24 10:35:49,715 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\formatted_text\html.py first seen with mtime 1741659341.1321325
DEBUG 2025-05-24 10:35:49,715 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1741965428.1937385
DEBUG 2025-05-24 10:35:49,715 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\utils\tree.py first seen with mtime 1741965428.63743
DEBUG 2025-05-24 10:35:49,715 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\xml\dom\__init__.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,715 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\traitlets\utils\nested_update.py first seen with mtime 1741659336.4085956
DEBUG 2025-05-24 10:35:49,715 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\heapq.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,715 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlparse\__init__.py first seen with mtime 1741965423.9096513
DEBUG 2025-05-24 10:35:49,715 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\cache\backends\locmem.py first seen with mtime 1741965428.2073047
DEBUG 2025-05-24 10:35:49,715 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\encodings\utf_8.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,715 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\auth\views.py first seen with mtime 1741965425.512748
DEBUG 2025-05-24 10:35:49,716 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\decorator.py first seen with mtime 1741659342.571064
DEBUG 2025-05-24 10:35:49,716 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\models\signals.py first seen with mtime 1741965428.4136896
DEBUG 2025-05-24 10:35:49,716 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\io\ffmpeg_tools.py first seen with mtime 1747823747.0058074
DEBUG 2025-05-24 10:35:49,716 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\audio\io\ffplay_audiopreviewer.py first seen with mtime 1747823746.654555
DEBUG 2025-05-24 10:35:49,716 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\names.py first seen with mtime 1741659346.5099776
DEBUG 2025-05-24 10:35:49,716 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\imageio\core\imopen.py first seen with mtime 1747823744.8364837
DEBUG 2025-05-24 10:35:49,716 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\completion\nested.py first seen with mtime 1741659341.116514
DEBUG 2025-05-24 10:35:49,716 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\zipfile\_path\glob.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,716 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\mail\__init__.py first seen with mtime 1741965428.2546306
DEBUG 2025-05-24 10:35:49,716 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\audio\__init__.py first seen with mtime 1747823746.5751274
DEBUG 2025-05-24 10:35:49,716 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\files\move.py first seen with mtime 1741965428.2409413
DEBUG 2025-05-24 10:35:49,717 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\_compat_pickle.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,717 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\colorama\__init__.py first seen with mtime 1741659344.2273026
DEBUG 2025-05-24 10:35:49,717 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\utils\tokenutil.py first seen with mtime 1741659348.8692977
DEBUG 2025-05-24 10:35:49,717 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_typing\_char_codes.py first seen with mtime 1741659043.9647832
DEBUG 2025-05-24 10:35:49,717 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\layout\layout.py first seen with mtime 1741659341.1477613
DEBUG 2025-05-24 10:35:49,717 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\asyncio\coroutines.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,717 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\inspect.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,717 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\base\validation.py first seen with mtime 1741965428.3217142
DEBUG 2025-05-24 10:35:49,717 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\email\mime\message.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,717 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\gradual\typeshed.py first seen with mtime 1741659346.5257156
DEBUG 2025-05-24 10:35:49,717 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\migrations\state.py first seen with mtime 1741965428.3834212
DEBUG 2025-05-24 10:35:49,718 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\tqdm\version.py first seen with mtime 1747823737.5364811
DEBUG 2025-05-24 10:35:49,718 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\parso\normalizer.py first seen with mtime 1741659341.7894778
DEBUG 2025-05-24 10:35:49,718 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\clipboard\__init__.py first seen with mtime 1741659341.1008968
DEBUG 2025-05-24 10:35:49,718 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\TiffTags.py first seen with mtime 1747823740.2204893
DEBUG 2025-05-24 10:35:49,718 autoreload File C:\Users\DELL\PycharmProjects\pythonProject\newproject\newapp\__init__.py first seen with mtime 1744108901.562263
DEBUG 2025-05-24 10:35:49,718 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\records.py first seen with mtime 1741659043.773212
DEBUG 2025-05-24 10:35:49,718 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\mail\backends\smtp.py first seen with mtime 1741965428.270443
DEBUG 2025-05-24 10:35:49,718 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\key_binding\bindings\cpr.py first seen with mtime 1741659341.1321325
DEBUG 2025-05-24 10:35:49,718 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\gradual\conversion.py first seen with mtime 1741659346.5257156
DEBUG 2025-05-24 10:35:49,718 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\utils\docs.py first seen with mtime 1741659348.8692977
DEBUG 2025-05-24 10:35:49,718 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\tqdm\std.py first seen with mtime 1747823737.5188086
DEBUG 2025-05-24 10:35:49,719 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\concurrent\__init__.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,719 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1741965425.7490716
DEBUG 2025-05-24 10:35:49,719 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\xml\dom\NodeFilter.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,719 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\pygments\__init__.py first seen with mtime 1741659339.286966
DEBUG 2025-05-24 10:35:49,719 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\imageio\plugins\__init__.py first seen with mtime 1747823744.9477403
DEBUG 2025-05-24 10:35:49,719 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1741965423.9577584
DEBUG 2025-05-24 10:35:49,719 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\typing.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,719 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\encodings\cp1252.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,719 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1741965428.608463
DEBUG 2025-05-24 10:35:49,719 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1741965428.3206942
DEBUG 2025-05-24 10:35:49,719 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\html\entities.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,720 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_utils_impl.py first seen with mtime 1741659043.4441774
DEBUG 2025-05-24 10:35:49,720 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\timeit.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,720 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\linalg\linalg.py first seen with mtime 1741659043.478175
DEBUG 2025-05-24 10:35:49,720 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\proglog\__init__.py first seen with mtime 1747823744.5231895
DEBUG 2025-05-24 10:35:49,720 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\utils\process.py first seen with mtime 1741659348.8692977
DEBUG 2025-05-24 10:35:49,720 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1741965423.936799
DEBUG 2025-05-24 10:35:49,720 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\json\__init__.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,720 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\cache.py first seen with mtime 1741659341.1008968
DEBUG 2025-05-24 10:35:49,720 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\widgets\base.py first seen with mtime 1741659341.1648848
DEBUG 2025-05-24 10:35:49,720 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\api\classes.py first seen with mtime 1741659346.4943593
DEBUG 2025-05-24 10:35:49,720 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\terminal\embed.py first seen with mtime 1741659348.8380523
DEBUG 2025-05-24 10:35:49,721 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\io\__init__.py first seen with mtime 1747823746.9766276
DEBUG 2025-05-24 10:35:49,721 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\latex_symbols.py first seen with mtime 1741659348.791181
DEBUG 2025-05-24 10:35:49,721 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\xml\parsers\__init__.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,721 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\FadeIn.py first seen with mtime 1747823746.7381935
DEBUG 2025-05-24 10:35:49,721 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1741965428.635667
DEBUG 2025-05-24 10:35:49,721 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\pydoc_data\topics.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,721 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\magics\packaging.py first seen with mtime 1741659348.8224287
DEBUG 2025-05-24 10:35:49,721 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\imageio\core\request.py first seen with mtime 1747823744.8682883
DEBUG 2025-05-24 10:35:49,721 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\application\run_in_terminal.py first seen with mtime 1741659341.1008968
DEBUG 2025-05-24 10:35:49,721 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\asttokens\line_numbers.py first seen with mtime 1741659345.9939177
DEBUG 2025-05-24 10:35:49,722 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1741965428.2385936
DEBUG 2025-05-24 10:35:49,722 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\re\_compiler.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,722 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\pygments\filter.py first seen with mtime 1741659339.286966
DEBUG 2025-05-24 10:35:49,722 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\parso\pgen2\__init__.py first seen with mtime 1741659341.7894778
DEBUG 2025-05-24 10:35:49,722 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\asyncio\staggered.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,722 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\MySQLdb\constants\FLAG.py first seen with mtime 1742204234.0879502
DEBUG 2025-05-24 10:35:49,722 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\string.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,722 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\re\_constants.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,722 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\threading.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,722 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\multiarray.py first seen with mtime 1741659043.758183
DEBUG 2025-05-24 10:35:49,722 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\output\color_depth.py first seen with mtime 1741659341.1477613
DEBUG 2025-05-24 10:35:49,723 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\traitlets\utils\decorators.py first seen with mtime 1741659336.4085956
DEBUG 2025-05-24 10:35:49,723 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\files\temp.py first seen with mtime 1741965428.2409413
DEBUG 2025-05-24 10:35:49,723 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\helpers.py first seen with mtime 1741659346.5099776
DEBUG 2025-05-24 10:35:49,723 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\models\options.py first seen with mtime 1741965428.4136896
DEBUG 2025-05-24 10:35:49,723 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\extensions\__init__.py first seen with mtime 1741659348.8224287
DEBUG 2025-05-24 10:35:49,723 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\_dtype_ctypes.py first seen with mtime 1741659043.7833214
DEBUG 2025-05-24 10:35:49,723 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\shutil.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,723 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\audio\fx\MultiplyVolume.py first seen with mtime 1747823746.6130872
DEBUG 2025-05-24 10:35:49,723 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\cache.py first seen with mtime 1741659346.5099776
DEBUG 2025-05-24 10:35:49,723 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\pprint.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,723 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\CrossFadeIn.py first seen with mtime 1747823746.7063015
DEBUG 2025-05-24 10:35:49,724 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\audio\io\ffmpeg_audiowriter.py first seen with mtime 1747823746.6525426
DEBUG 2025-05-24 10:35:49,724 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\asyncio\protocols.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,724 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\completion\fuzzy_completer.py first seen with mtime 1741659341.116514
DEBUG 2025-05-24 10:35:49,724 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\importlib\resources\_itertools.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,724 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\importlib\resources\abc.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,724 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\dotenv\variables.py first seen with mtime 1747823738.1325326
DEBUG 2025-05-24 10:35:49,724 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1741965425.4994197
DEBUG 2025-05-24 10:35:49,724 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\templatetags\l10n.py first seen with mtime 1741965428.5897908
DEBUG 2025-05-24 10:35:49,724 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\traitlets\config\application.py first seen with mtime 1741659336.3929791
DEBUG 2025-05-24 10:35:49,724 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\utils.py first seen with mtime 1741965428.3172133
DEBUG 2025-05-24 10:35:49,724 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\SuperSample.py first seen with mtime 1747823746.926478
DEBUG 2025-05-24 10:35:49,725 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1741965428.608463
DEBUG 2025-05-24 10:35:49,725 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\staticfiles\utils.py first seen with mtime 1741965428.1937385
DEBUG 2025-05-24 10:35:49,725 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\_exceptions.py first seen with mtime 1741659043.7843192
DEBUG 2025-05-24 10:35:49,725 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\asttokens\asttokens.py first seen with mtime 1741659345.9939177
DEBUG 2025-05-24 10:35:49,725 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_utils\_convertions.py first seen with mtime 1741659043.971787
DEBUG 2025-05-24 10:35:49,725 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\displayhook.py first seen with mtime 1741659348.791181
DEBUG 2025-05-24 10:35:49,725 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\admin\templatetags\base.py first seen with mtime 1741965425.2417498
DEBUG 2025-05-24 10:35:49,725 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1741965423.9406383
DEBUG 2025-05-24 10:35:49,725 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\Image.py first seen with mtime 1747823740.1316402
DEBUG 2025-05-24 10:35:49,725 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\views\decorators\__init__.py first seen with mtime 1741965428.65144
DEBUG 2025-05-24 10:35:49,725 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\key_binding\bindings\open_in_editor.py first seen with mtime 1741659341.1321325
DEBUG 2025-05-24 10:35:49,726 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\email\base64mime.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,726 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\compiled\subprocess\__init__.py first seen with mtime 1741659346.5099776
DEBUG 2025-05-24 10:35:49,726 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\external\pickleshare.py first seen with mtime 1741659348.8224287
DEBUG 2025-05-24 10:35:49,726 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\dis.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,726 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\template\autoreload.py first seen with mtime 1741965428.561389
DEBUG 2025-05-24 10:35:49,726 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\colorama\ansitowin32.py first seen with mtime 1741659344.2273026
DEBUG 2025-05-24 10:35:49,726 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\_add_newdocs_scalars.py first seen with mtime 1741659043.780211
DEBUG 2025-05-24 10:35:49,726 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\importlib\metadata\_text.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,726 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1741965425.5061953
DEBUG 2025-05-24 10:35:49,726 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\email\_policybase.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,726 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\xml\dom\expatbuilder.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,727 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\models\aggregates.py first seen with mtime 1741965428.4024928
DEBUG 2025-05-24 10:35:49,727 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\asyncio\taskgroups.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,727 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\MultiplySpeed.py first seen with mtime 1747823746.8611155
DEBUG 2025-05-24 10:35:49,727 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\stack_data\formatting.py first seen with mtime 1741659346.056412
DEBUG 2025-05-24 10:35:49,727 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\gradual\generics.py first seen with mtime 1741659346.5257156
DEBUG 2025-05-24 10:35:49,727 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\audio\fx\MultiplyStereoVolume.py first seen with mtime 1747823746.6070383
DEBUG 2025-05-24 10:35:49,727 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\DLLs\_zoneinfo.pyd first seen with mtime 1738667306.0
DEBUG 2025-05-24 10:35:49,728 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\key_binding\bindings\emacs.py first seen with mtime 1741659341.1321325
DEBUG 2025-05-24 10:35:49,728 autoreload File C:\Users\DELL\PycharmProjects\pythonProject\newproject\staff\views.py first seen with mtime 1748005870.7331133
DEBUG 2025-05-24 10:35:49,728 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\key_binding\bindings\mouse.py first seen with mtime 1741659341.1321325
DEBUG 2025-05-24 10:35:49,728 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\api\completion.py first seen with mtime 1741659346.4943593
DEBUG 2025-05-24 10:35:49,728 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\tqdm\__init__.py first seen with mtime 1747823737.3457854
